I,TA,VB,TB
-1.68,24.2,2.936308,24.5
-1.6797,24.2,2.936239,24.5
-1.68,24.2,2.936076,24.5
-1.68,24.1,2.936104,24.5
-1.6797,24.2,2.936147,24.5
-1.68,24.2,2.935596,24.5
-1.68,24.2,2.93537,24.4
-1.68,24.2,2.935527,24.5
-1.68,24.2,2.935227,24.5
-1.6797,24.2,2.934933,24.5
-1.6797,24.2,2.934618,24.5
-1.6797,24.2,2.934636,24.5
-1.6797,24.2,2.934602,24.5
-1.6797,24.2,2.934253,24.5
-1.6797,24.2,2.934176,24.5
-1.68,24.2,2.933746,24.5
-1.68,24.2,2.933932,24.5
-1.68,24.2,2.933465,24.5
-1.68,24.2,2.933608,24.5
-1.68,24.2,2.933516,24.5
-1.68,24.2,2.933335,24.5
-1.6803,24.2,2.932989,24.5
-1.6794,24.2,2.932542,24.5
-1.68,24.2,2.932506,24.5
-1.68,24.2,2.93224,24.5
-1.6794,24.2,2.932416,24.5
-1.68,24.2,2.932209,24.5
-1.68,24.2,2.932098,24.5
-1.6794,24.2,2.931643,24.5
-1.6803,24.2,2.931673,24.5
-1.68,24.2,2.931022,24.5
-1.68,24.2,2.930963,24.5
-1.68,24.2,2.930924,24.5
-1.68,24.2,2.930615,24.5
-1.68,24.2,2.930513,24.5
-1.6794,24.2,2.930276,24.5
-1.68,24.2,2.930031,24.5
-1.68,24.2,2.929765,24.5
-1.6794,24.2,2.929737,24.5
-1.68,24.2,2.929636,24.5
-1.68,24.2,2.929477,24.5
-1.68,24.2,2.928975,24.5
-1.6803,24.2,2.928979,24.5
-1.6794,24.2,2.929007,24.5
-1.68,24.2,2.928836,24.5
-1.68,24.2,2.928407,24.5
-1.68,24.2,2.928491,24.5
-1.68,24.2,2.928329,24.5
-1.68,24.2,2.928061,24.5
-1.68,24.2,2.927744,24.5
-1.6794,24.2,2.92758,24.5
-1.68,24.2,2.927208,24.5
-1.68,24.2,2.927115,24.5
-1.6794,24.2,2.926986,24.5
-1.68,24.2,2.926939,24.5
-1.68,24.2,2.926658,24.5
-1.68,24.2,2.926495,24.5
-1.68,24.2,2.926374,24.5
-1.6794,24.2,2.926404,24.5
-1.68,24.2,2.926008,24.5
-1.68,24.2,2.925742,24.5
-1.68,24.2,2.925562,24.5
-1.6794,24.2,2.925371,24.5
-1.6794,24.2,2.925498,24.5
-1.68,24.2,2.925308,24.5
-1.6794,24.2,2.925214,24.5
-1.6794,24.2,2.924665,24.5
-1.68,24.2,2.924709,24.5
-1.68,24.2,2.924421,24.5
-1.68,24.2,2.924257,24.5
-1.68,24.2,2.923868,24.5
-1.68,24.2,2.923584,24.5
-1.6794,24.2,2.923398,24.5
-1.68,24.2,2.923206,24.5
-1.68,24.2,2.922905,24.5
-1.68,24.2,2.922791,24.5
-1.68,24.2,2.922836,24.5
-1.68,24.2,2.922598,24.5
-1.68,24.2,2.922354,24.5
-1.68,24.2,2.922318,24.5
-1.6794,24.2,2.922275,24.5
-1.68,24.2,2.92198,24.5
-1.6794,24.2,2.921566,24.5
-1.6794,24.2,2.921526,24.5
-1.68,24.2,2.921443,24.5
-1.68,24.2,2.921384,24.5
-1.68,24.2,2.921135,24.5
-1.68,24.2,2.921013,24.5
-1.68,24.2,2.920532,24.5
-1.68,24.2,2.92044,24.5
-1.68,24.2,2.920178,24.5
-1.68,24.2,2.919899,24.5
-1.6803,24.2,2.91971,24.5
-1.6794,24.2,2.919559,24.5
-1.6794,24.2,2.91943,24.5
-1.6806,24.2,2.919374,24.5
-1.68,24.2,2.919423,24.5
-1.68,24.2,2.919216,24.5
-1.6797,24.2,2.918812,24.5
-1.6797,24.2,2.918884,24.5
-1.6797,24.2,2.918602,24.5
-1.6797,24.2,2.918369,24.5
-1.68,24.2,2.91823,24.5
-1.6797,24.2,2.918219,24.5
-1.6797,24.2,2.918064,24.5
-1.68,24.2,2.917254,24.5
-1.6797,24.2,2.917342,24.5
-1.68,24.2,2.917246,24.5
-1.6797,24.2,2.916671,24.5
-1.68,24.2,2.916498,24.5
-1.6797,24.2,2.916565,24.5
-1.68,24.2,2.916384,24.5
-1.6797,24.2,2.916405,24.5
-1.68,24.2,2.915751,24.5
-1.6797,24.2,2.91561,24.5
-1.68,24.2,2.91538,24.5
-1.6797,24.2,2.915125,24.5
-1.68,24.1,2.915066,24.5
-1.68,24.2,2.914743,24.5
-1.6797,24.2,2.914714,24.5
-1.68,24.2,2.914454,24.5
-1.6797,24.2,2.914277,24.5
-1.68,24.2,2.913783,24.5
-1.68,24.2,2.913751,24.5
-1.68,24.2,2.913768,24.5
-1.6797,24.2,2.913582,24.5
-1.68,24.2,2.913378,24.5
-1.68,24.2,2.913111,24.5
-1.6797,24.2,2.912892,24.5
-1.68,24.2,2.912713,24.5
-1.6797,24.2,2.912556,24.5
-1.68,24.2,2.912466,24.5
-1.6794,24.2,2.912147,24.5
-1.68,24.2,2.912177,24.5
-1.68,24.1,2.911471,24.5
-1.68,24.2,2.911271,24.5
-1.68,24.2,2.911586,24.5
-1.68,24.2,2.911345,24.5
-1.6794,24.2,2.910903,24.5
-1.68,24.1,2.910692,24.5
-1.68,24.1,2.910794,24.5
-1.68,24.1,2.910511,24.5
-1.6794,24.1,2.910306,24.5
-1.68,24.2,2.910156,24.5
-1.68,24.1,2.909841,24.5
-1.68,24.1,2.909493,24.5
-1.68,24.1,2.909416,24.5
-1.68,24.2,2.90916,24.5
-1.68,24.1,2.909043,24.5
-1.68,24.1,2.908633,24.5
-1.68,24.2,2.90851,24.5
-1.68,24.1,2.908318,24.5
-1.6794,24.1,2.907999,24.5
-1.6794,24.1,2.907981,24.5
-1.68,24.1,2.907729,24.5
-1.68,24.2,2.90775,24.5
-1.68,24.1,2.907385,24.5
-1.6794,24.1,2.907168,24.5
-1.68,24.1,2.906963,24.5
-1.6794,24.1,2.90675,24.5
-1.6794,24.1,2.906422,24.5
-1.6794,24.2,2.905969,24.5
-1.68,24.1,2.906196,24.5
-1.68,24.1,2.905923,24.5
-1.68,24.1,2.905744,24.5
-1.68,24.1,2.905365,24.5
-1.6794,24.1,2.90529,24.5
-1.6794,24.1,2.904891,24.5
-1.6794,24.1,2.904927,24.5
-1.68,24.1,2.904643,24.5
-1.68,24.1,2.904641,24.5
-1.68,24.1,2.904391,24.5
-1.6797,24.1,2.904293,24.5
-1.6794,24.1,2.903902,24.5
-1.68,24.2,2.903759,24.5
-1.6794,24.1,2.903583,24.5
-1.68,24.1,2.90344,24.5
-1.68,24.1,2.903114,24.5
-1.6797,24.1,2.903038,24.5
-1.68,24.1,2.90289,24.5
-1.68,24.1,2.902653,24.5
-1.68,24.1,2.902332,24.5
-1.6797,24.1,2.902234,24.5
-1.68,24.1,2.901901,24.5
-1.6794,24.1,2.901797,24.5
-1.68,24.1,2.90128,24.5
-1.68,24.1,2.901285,24.5
-1.68,24.1,2.901044,24.5
-1.68,24.1,2.900887,24.5
-1.68,24.1,2.900562,24.5
-1.68,24.1,2.900539,24.5
-1.6794,24.1,2.900506,24.5
-1.68,24.1,2.90005,24.5
-1.68,24.1,2.900075,24.5
-1.68,24.1,2.899874,24.5
-1.68,24.1,2.89964,24.5
-1.68,24.1,2.899413,24.5
-1.6794,24.1,2.899102,24.5
-1.68,24.1,2.899052,24.5
-1.6794,24.1,2.89861,24.5
-1.68,24.1,2.898464,24.5
-1.68,24.1,2.898466,24.5
-1.6797,24.1,2.898222,24.5
-1.6797,24.1,2.897873,24.5
-1.6803,24.1,2.897852,24.5
-1.68,24.1,2.897665,24.5
-1.68,24.2,2.89684,24.5
-1.6794,24.1,2.897012,24.5
-1.68,24.1,2.897227,24.5
-1.68,24.1,2.896643,24.5
-1.68,24.1,2.896689,24.5
-1.6794,24.1,2.896386,24.5
-1.68,24.1,2.89601,24.5
-1.6797,24.1,2.895996,24.5
-1.6797,24.1,2.895863,24.5
-1.68,24.1,2.895528,24.5
-1.68,24.1,2.895024,24.5
-1.6797,24.1,2.895193,24.5
-1.68,24.1,2.894814,24.5
-1.68,24.1,2.894565,24.5
-1.68,24.1,2.894663,24.5
-1.6797,24.1,2.894333,24.5
-1.68,24.1,2.893974,24.5
-1.6797,24.1,2.893976,24.5
-1.6797,24.1,2.893362,24.5
-1.68,24.1,2.89332,24.5
-1.6797,24.1,2.893435,24.5
-1.6797,24.1,2.893124,24.5
-1.6797,24.1,2.89315,24.5
-1.6797,24.1,2.892208,24.5
-1.68,24.1,2.892254,24.5
-1.6797,24.1,2.892175,24.5
-1.6797,24.1,2.892038,24.5
-1.6797,24.1,2.891454,24.5
-1.6797,24.1,2.89141,24.5
-1.68,24.2,2.891059,24.5
-1.68,24.1,2.890775,24.5
-1.68,24.1,2.89092,24.5
-1.6797,24.1,2.890443,24.5
-1.6797,24.1,2.890259,24.5
-1.6797,24.1,2.889966,24.5
-1.6797,24.1,2.889855,24.5
-1.68,24.2,2.889731,24.5
-1.6797,24.1,2.889223,24.5
-1.68,24.1,2.889119,24.5
-1.68,24.1,2.888996,24.5
-1.68,24.2,2.888661,24.5
-1.68,24.1,2.888475,24.5
-1.68,24.1,2.888402,24.5
-1.6797,24.1,2.888056,24.5
-1.68,24.1,2.887947,24.5
-1.68,24.2,2.887634,24.5
-1.6794,24.1,2.887436,24.5
-1.6794,24.2,2.887277,24.5
-1.68,24.2,2.886801,24.5
-1.68,24.1,2.886612,24.5
-1.6794,24.2,2.886372,24.5
-1.68,24.2,2.88598,24.5
-1.6794,24.2,2.88606,24.5
-1.68,24.2,2.886106,24.5
-1.68,24.1,2.885708,24.5
-1.6794,24.1,2.885544,24.5
-1.68,24.2,2.885013,24.5
-1.6794,24.2,2.884968,24.5
-1.68,24.2,2.884873,24.5
-1.68,24.2,2.884709,24.5
-1.68,24.2,2.884112,24.5
-1.68,24.2,2.884072,24.5
-1.68,24.1,2.883894,24.5
-1.6794,24.2,2.883733,24.5
-1.68,24.2,2.883267,24.5
-1.6794,24.2,2.883167,24.5
-1.6794,24.2,2.88299,24.5
-1.68,24.1,2.882644,24.5
-1.6794,24.2,2.882511,24.5
-1.68,24.2,2.882,24.5
-1.68,24.2,2.881918,24.5
-1.68,24.2,2.881819,24.5
-1.68,24.2,2.881339,24.5
-1.68,24.1,2.881433,24.5
-1.68,24.2,2.881088,24.5
-1.68,24.2,2.880813,24.5
-1.68,24.2,2.880623,24.5
-1.68,24.2,2.880585,24.5
-1.68,24.2,2.880072,24.5
-1.68,24.2,2.880104,24.5
-1.68,24.2,2.879881,24.5
-1.68,24.2,2.879529,24.5
-1.68,24.2,2.879098,24.5
-1.68,24.2,2.879029,24.5
-1.6794,24.2,2.878858,24.5
-1.68,24.2,2.878562,24.5
-1.6803,24.2,2.878143,24.5
-1.6803,24.2,2.878292,24.5
-1.68,24.2,2.878052,24.5
-1.68,24.2,2.877749,24.5
-1.68,24.2,2.877294,24.5
-1.68,24.2,2.877328,24.5
-1.6794,24.2,2.876981,24.5
-1.6794,24.2,2.876445,24.5
-1.68,24.2,2.876538,24.5
-1.68,24.2,2.876269,24.5
-1.68,24.2,2.876224,24.5
-1.68,24.2,2.87606,24.5
-1.6794,24.2,2.875693,24.5
-1.6794,24.2,2.875505,24.5
-1.68,24.2,2.875082,24.5
-1.6797,24.2,2.874945,24.5
-1.68,24.2,2.87488,24.5
-1.68,24.2,2.87436,24.5
-1.68,24.2,2.874383,24.5
-1.6797,24.2,2.873945,24.5
-1.6797,24.2,2.873778,24.5
-1.68,24.2,2.873609,24.5
-1.6797,24.2,2.873322,24.5
-1.6797,24.2,2.873206,24.5
-1.68,24.2,2.872647,24.5
-1.6797,24.2,2.872608,24.5
-1.68,24.2,2.872345,24.5
-1.6797,24.2,2.872015,24.5
-1.6797,24.2,2.871676,24.5
-1.68,24.2,2.871383,24.5
-1.6797,24.2,2.871108,24.5
-1.68,24.2,2.870885,24.5
-1.68,24.2,2.870694,24.5
-1.6797,24.2,2.870678,24.5
-1.6797,24.2,2.870411,24.5
-1.68,24.2,2.870072,24.5
-1.68,24.2,2.869869,24.5
-1.6797,24.2,2.869468,24.5
-1.68,24.2,2.869331,24.5
-1.68,24.2,2.869048,24.5
-1.6797,24.2,2.869125,24.5
-1.6797,24.2,2.868359,24.5
-1.6797,24.2,2.868466,24.5
-1.68,24.2,2.868356,24.5
-1.6797,24.2,2.86804,24.5
-1.68,24.2,2.867779,24.5
-1.68,24.2,2.86746,24.5
-1.68,24.2,2.867219,24.5
-1.68,24.2,2.867253,24.5
-1.68,24.2,2.866838,24.5
-1.68,24.2,2.866592,24.5
-1.6797,24.2,2.86619,24.5
-1.68,24.2,2.866126,24.5
-1.6794,24.2,2.866045,24.5
-1.68,24.2,2.865728,24.5
-1.68,24.2,2.865569,24.5
-1.68,24.2,2.865219,24.5
-1.68,24.2,2.864662,24.5
-1.68,24.2,2.86496,24.5
-1.68,24.2,2.864421,24.5
-1.6794,24.2,2.8643,24.5
-1.6794,24.2,2.864236,24.5
-1.68,24.2,2.863975,24.5
-1.68,24.2,2.86366,24.5
-1.68,24.2,2.863708,24.5
-1.68,24.2,2.863145,24.5
-1.68,24.2,2.862968,24.5
-1.68,24.2,2.862695,24.5
-1.68,24.2,2.862359,24.5
-1.68,24.2,2.862079,24.5
-1.68,24.2,2.862325,24.5
-1.6794,24.2,2.861738,24.5
-1.68,24.2,2.861418,24.5
-1.6794,24.2,2.86119,24.5
-1.68,24.2,2.861057,24.5
-1.6794,24.2,2.86077,24.5
-1.68,24.2,2.860537,24.5
-1.68,24.2,2.860309,24.5
-1.68,24.2,2.860021,24.5
-1.68,24.2,2.859868,24.5
-1.6794,24.2,2.859613,24.5
-1.68,24.2,2.859345,24.5
-1.68,24.2,2.858976,24.5
-1.68,24.2,2.859035,24.5
-1.68,24.2,2.858753,24.5
-1.68,24.2,2.858591,24.5
-1.68,24.2,2.857911,24.5
-1.68,24.2,2.857736,24.5
-1.68,24.2,2.857439,24.5
-1.68,24.2,2.857095,24.5
-1.6794,24.2,2.856882,24.5
-1.68,24.2,2.856557,24.5
-1.68,24.2,2.856711,24.5
-1.68,24.2,2.856421,24.5
-1.68,24.2,2.855938,24.5
-1.68,24.2,2.855469,24.5
-1.68,24.2,2.855458,24.5
-1.68,24.2,2.855191,24.5
-1.68,24.2,2.854886,24.5
-1.6794,24.2,2.854756,24.5
-1.68,24.2,2.854513,24.5
-1.68,24.2,2.854025,24.5
-1.6794,24.2,2.853987,24.5
-1.6794,24.2,2.853819,24.5
-1.68,24.2,2.853489,24.5
-1.6794,24.2,2.852854,24.5
-1.6794,24.2,2.852973,24.5
-1.68,24.2,2.852446,24.5
-1.6794,24.2,2.852076,24.5
-1.6794,24.2,2.852059,24.5
-1.68,24.2,2.851627,24.5
-1.68,24.2,2.851412,24.5
-1.68,24.2,2.851145,24.5
-1.68,24.2,2.851087,24.5
-1.68,24.2,2.850733,24.5
-1.68,24.2,2.850088,24.5
-1.68,24.2,2.850205,24.5
-1.68,24.2,2.849754,24.5
-1.68,24.2,2.84952,24.5
-1.68,24.2,2.849169,24.5
-1.6797,24.2,2.848989,24.5
-1.6797,24.2,2.849118,24.5
-1.6797,24.2,2.848471,24.5
-1.6797,24.2,2.848318,24.5
-1.68,24.2,2.848229,24.5
-1.6797,24.2,2.84804,24.5
-1.6797,24.2,2.84759,24.5
-1.68,24.2,2.847124,24.5
-1.6797,24.2,2.847191,24.5
-1.68,24.2,2.846853,24.5
-1.6797,24.2,2.846635,24.5
-1.6797,24.2,2.846465,24.5
-1.68,24.2,2.846439,24.5
-1.6797,24.2,2.845872,24.5
-1.68,24.2,2.845484,24.5
-1.68,24.2,2.845165,24.5
-1.68,24.2,2.84493,24.5
-1.6797,24.2,2.844658,24.5
-1.68,24.2,2.844468,24.5
-1.68,24.2,2.844236,24.5
-1.6797,24.2,2.843945,24.5
-1.68,24.2,2.843706,24.5
-1.6794,24.2,2.843516,24.5
-1.68,24.2,2.843115,24.5
-1.68,24.2,2.842829,24.5
-1.68,24.2,2.842408,24.5
-1.6794,24.2,2.842601,24.5
-1.68,24.2,2.842317,24.5
-1.6794,24.2,2.841776,24.5
-1.68,24.2,2.841841,24.5
-1.68,24.2,2.841642,24.5
-1.6794,24.2,2.841215,24.5
-1.6794,24.2,2.840687,24.5
-1.68,24.2,2.840953,24.5
-1.6794,24.2,2.840411,24.5
-1.68,24.2,2.840099,24.5
-1.68,24.1,2.839849,24.5
-1.6794,24.2,2.8395,24.5
-1.6794,24.2,2.839083,24.5
-1.68,24.2,2.838841,24.5
-1.6794,24.2,2.838675,24.5
-1.68,24.2,2.838579,24.5
-1.68,24.2,2.838167,24.5
-1.6794,24.2,2.838048,24.5
-1.6794,24.2,2.837863,24.5
-1.68,24.2,2.837553,24.5
-1.68,24.2,2.837253,24.5
-1.68,24.2,2.837161,24.5
-1.68,24.2,2.836675,24.5
-1.68,24.2,2.836402,24.5
-1.68,24.2,2.836286,24.5
-1.6794,24.2,2.835898,24.5
-1.68,24.2,2.835482,24.5
-1.68,24.2,2.835392,24.5
-1.6794,24.2,2.835105,24.5
-1.6797,24.1,2.83463,24.5
-1.6797,24.2,2.834767,24.5
-1.6797,24.2,2.834027,24.5
-1.6797,24.2,2.833704,24.5
-1.6794,24.2,2.833585,24.5
-1.6794,24.2,2.833322,24.5
-1.68,24.2,2.832787,24.5
-1.6797,24.2,2.832623,24.5
-1.68,24.2,2.83237,24.5
-1.6797,24.2,2.83196,24.5
-1.6797,24.2,2.831793,24.5
-1.68,24.1,2.831512,24.5
-1.68,24.2,2.831392,24.5
-1.68,24.1,2.83102,24.5
-1.68,24.1,2.8309,24.5
-1.68,24.1,2.830333,24.5
-1.68,24.1,2.830146,24.5
-1.68,24.1,2.829951,24.5
-1.68,24.1,2.829442,24.5
-1.68,24.1,2.829287,24.5
-1.68,24.2,2.828909,24.5
-1.68,24.2,2.828798,24.5
-1.68,24.1,2.828376,24.5
-1.68,24.2,2.828193,24.5
-1.68,24.1,2.828009,24.5
-1.68,24.2,2.827579,24.5
-1.6794,24.1,2.827175,24.5
-1.68,24.2,2.827021,24.5
-1.68,24.1,2.826793,24.5
-1.68,24.1,2.826327,24.5
-1.68,24.1,2.825954,24.5
-1.68,24.1,2.825442,24.5
-1.68,24.1,2.825515,24.5
-1.68,24.1,2.825089,24.5
-1.68,24.2,2.824798,24.5
-1.68,24.1,2.824613,24.5
-1.68,24.1,2.824046,24.5
-1.6794,24.1,2.824075,24.5
-1.68,24.1,2.823413,24.5
-1.68,24.1,2.823078,24.5
-1.68,24.1,2.823152,24.5
-1.68,24.1,2.822701,24.5
-1.68,24.1,2.822256,24.5
-1.6794,24.1,2.82207,24.5
-1.68,24.1,2.821812,24.5
-1.68,24.1,2.821607,24.5
-1.6794,24.1,2.821171,24.5
-1.68,24.1,2.821105,24.5
-1.6794,24.2,2.820815,24.5
-1.68,24.1,2.8205,24.5
-1.6794,24.2,2.8201,24.5
-1.68,24.1,2.820044,24.5
-1.68,24.1,2.819762,24.5
-1.68,24.1,2.819322,24.5
-1.68,24.1,2.818884,24.5
-1.68,24.1,2.81869,24.5
-1.6794,24.1,2.81839,24.5
-1.68,24.1,2.818141,24.5
-1.6794,24.1,2.817845,24.5
-1.6794,24.1,2.81752,24.5
-1.6794,24.2,2.817135,24.5
-1.68,24.1,2.816699,24.5
-1.68,24.1,2.8166,24.5
-1.6794,24.1,2.816185,24.5
-1.68,24.1,2.815997,24.5
-1.6794,24.1,2.815794,24.5
-1.68,24.1,2.815529,24.5
-1.68,24.1,2.814974,24.5
-1.68,24.1,2.81466,24.5
-1.68,24.1,2.814461,24.5
-1.68,24.1,2.814236,24.5
-1.68,24.1,2.813826,24.5
-1.6794,24.1,2.813478,24.5
-1.68,24.2,2.813422,24.5
-1.6794,24.1,2.812977,24.5
-1.6794,24.1,2.812651,24.5
-1.68,24.2,2.812117,24.5
-1.68,24.1,2.81194,24.5
-1.68,24.1,2.811768,24.5
-1.6794,24.1,2.811333,24.5
-1.68,24.2,2.810959,24.5
-1.68,24.2,2.810635,24.5
-1.68,24.1,2.810169,24.5
-1.6794,24.1,2.810071,24.5
-1.6803,24.1,2.809716,24.5
-1.68,24.2,2.809359,24.5
-1.68,24.1,2.809293,24.5
-1.68,24.1,2.808893,24.5
-1.68,24.1,2.80853,24.5
-1.68,24.2,2.808117,24.5
-1.68,24.1,2.808073,24.5
-1.6794,24.1,2.807562,24.5
-1.68,24.1,2.807394,24.5
-1.68,24.2,2.807085,24.5
-1.68,24.2,2.806589,24.5
-1.68,24.1,2.806495,24.5
-1.68,24.1,2.806185,24.5
-1.6794,24.2,2.805507,24.5
-1.68,24.1,2.80536,24.5
-1.68,24.2,2.805022,24.5
-1.68,24.2,2.804782,24.5
-1.68,24.2,2.804242,24.5
-1.68,24.1,2.804087,24.5
-1.68,24.1,2.803837,24.5
-1.6794,24.2,2.803502,24.5
-1.68,24.2,2.803172,24.5
-1.6803,24.2,2.802791,24.5
-1.6794,24.2,2.802437,24.5
-1.68,24.2,2.802011,24.5
-1.68,24.2,2.801899,24.5
-1.68,24.1,2.801538,24.5
-1.68,24.1,2.80142,24.5
-1.68,24.2,2.801091,24.5
-1.68,24.2,2.800795,24.5
-1.6794,24.2,2.800251,24.5
-1.68,24.2,2.799879,24.5
-1.68,24.2,2.799418,24.5
-1.68,24.2,2.79947,24.5
-1.6794,24.2,2.798933,24.5
-1.68,24.2,2.798726,24.5
-1.6794,24.1,2.798308,24.5
-1.68,24.2,2.797909,24.5
-1.6794,24.2,2.797711,24.5
-1.68,24.2,2.797366,24.5
-1.6794,24.2,2.797075,24.5
-1.6803,24.2,2.796886,24.5
-1.68,24.2,2.796635,24.5
-1.68,24.2,2.796075,24.5
-1.68,24.2,2.795452,24.5
-1.6794,24.2,2.795194,24.5
-1.6794,24.2,2.795171,24.5
-1.68,24.2,2.794783,24.5
-1.68,24.2,2.794343,24.5
-1.6794,24.2,2.793887,24.5
-1.6794,24.2,2.793784,24.5
-1.68,24.2,2.793481,24.5
-1.68,24.2,2.793295,24.5
-1.68,24.2,2.792773,24.5
-1.6794,24.2,2.792476,24.5
-1.68,24.2,2.791926,24.5
-1.6794,24.2,2.791708,24.5
-1.68,24.2,2.791304,24.5
-1.68,24.2,2.791126,24.5
-1.6794,24.2,2.790559,24.5
-1.68,24.2,2.790129,24.5
-1.68,24.2,2.790095,24.5
-1.68,24.2,2.789607,24.5
-1.68,24.2,2.789287,24.5
-1.68,24.2,2.788741,24.5
-1.68,24.2,2.788675,24.5
-1.68,24.2,2.788372,24.5
-1.68,24.2,2.787834,24.5
-1.68,24.2,2.78722,24.5
-1.68,24.2,2.787089,24.5
-1.68,24.2,2.786728,24.5
-1.6794,24.2,2.786705,24.5
-1.68,24.2,2.786152,24.5
-1.68,24.2,2.785917,24.5
-1.6797,24.2,2.785585,24.5
-1.6797,24.2,2.78531,24.5
-1.68,24.2,2.784985,24.5
-1.68,24.2,2.784569,24.5
-1.68,24.2,2.784099,24.5
-1.68,24.2,2.783704,24.5
-1.68,24.2,2.783493,24.5
-1.6794,24.2,2.783044,24.5
-1.68,24.2,2.782901,24.5
-1.6794,24.2,2.782422,24.5
-1.6794,24.2,2.782114,24.5
-1.68,24.2,2.781745,24.5
-1.6794,24.2,2.781261,24.5
-1.68,24.2,2.781244,24.5
-1.68,24.2,2.780697,24.5
-1.68,24.2,2.780353,24.5
-1.68,24.2,2.779949,24.5
-1.68,24.2,2.779591,24.5
-1.68,24.2,2.779377,24.5
-1.68,24.2,2.778839,24.5
-1.68,24.2,2.778712,24.5
-1.6794,24.2,2.778199,24.5
-1.6794,24.2,2.778013,24.5
-1.68,24.2,2.777543,24.5
-1.68,24.2,2.777121,24.5
-1.6794,24.2,2.776439,24.5
-1.68,24.2,2.7764,24.5
-1.68,24.2,2.776088,24.5
-1.68,24.2,2.775607,24.5
-1.6794,24.2,2.775022,24.5
-1.6794,24.2,2.774934,24.5
-1.6794,24.2,2.774434,24.5
-1.68,24.2,2.773942,24.5
-1.68,24.2,2.773695,24.5
-1.68,24.2,2.773507,24.5
-1.68,24.2,2.773151,24.5
-1.6794,24.2,2.772578,24.5
-1.6803,24.2,2.772261,24.5
-1.68,24.2,2.771895,24.5
-1.68,24.2,2.771425,24.5
-1.68,24.2,2.771017,24.5
-1.68,24.2,2.770728,24.5
-1.68,24.2,2.770177,24.5
-1.68,24.2,2.769896,24.5
-1.68,24.2,2.769537,24.5
-1.68,24.2,2.769187,24.5
-1.68,24.2,2.768912,24.5
-1.68,24.2,2.768294,24.5
-1.68,24.2,2.768217,24.5
-1.68,24.2,2.767473,24.5
-1.68,24.2,2.767242,24.5
-1.68,24.2,2.766905,24.5
-1.68,24.2,2.766493,24.5
-1.68,24.2,2.766318,24.5
-1.68,24.2,2.76583,24.5
-1.68,24.2,2.765433,24.5
-1.6794,24.2,2.765054,24.5
-1.68,24.2,2.764831,24.5
-1.68,24.2,2.764074,24.5
-1.68,24.2,2.763999,24.5
-1.68,24.2,2.763415,24.5
-1.6794,24.2,2.763208,24.5
-1.68,24.2,2.762768,24.5
-1.6794,24.2,2.7625,24.5
-1.68,24.2,2.762233,24.5
-1.6797,24.2,2.761748,24.5
-1.6794,24.2,2.761301,24.5
-1.68,24.2,2.760988,24.5
-1.6797,24.2,2.760422,24.5
-1.68,24.2,2.760234,24.5
-1.68,24.2,2.759801,24.5
-1.6797,24.2,2.759536,24.6
-1.6797,24.2,2.758869,24.5
-1.6797,24.2,2.758738,24.5
-1.68,24.2,2.758402,24.5
-1.6797,24.2,2.757974,24.5
-1.68,24.2,2.757496,24.5
-1.68,24.2,2.757058,24.5
-1.6797,24.2,2.756592,24.5
-1.6803,24.2,2.756032,24.5
-1.68,24.2,2.755935,24.5
-1.68,24.2,2.755346,24.5
-1.68,24.2,2.75513,24.5
-1.68,24.2,2.754621,24.5
-1.68,24.2,2.754546,24.5
-1.68,24.2,2.753876,24.5
-1.6794,24.2,2.753798,24.5
-1.6794,24.2,2.753119,24.5
-1.68,24.2,2.752572,24.5
-1.6797,24.2,2.752519,24.5
-1.68,24.2,2.751664,24.5
-1.6794,24.2,2.751555,24.5
-1.68,24.2,2.751007,24.5
-1.68,24.2,2.75044,24.5
-1.68,24.2,2.750215,24.5
-1.68,24.2,2.749909,24.5
-1.6794,24.2,2.749576,24.5
-1.68,24.2,2.749121,24.5
-1.6797,24.2,2.748772,24.5
-1.68,24.2,2.748211,24.5
-1.6797,24.2,2.747986,24.5
-1.68,24.2,2.747286,24.5
-1.6797,24.2,2.746978,24.5
-1.6797,24.2,2.746576,24.5
-1.68,24.2,2.746031,24.5
-1.6794,24.2,2.745524,24.5
-1.68,24.2,2.745218,24.5
-1.6794,24.2,2.744719,24.5
-1.68,24.2,2.744559,24.5
-1.6797,24.2,2.744061,24.5
-1.68,24.2,2.74358,24.5
-1.6797,24.2,2.742865,24.5
-1.68,24.2,2.74286,24.6
-1.68,24.2,2.742337,24.5
-1.68,24.2,2.74202,24.5
-1.68,24.2,2.741369,24.5
-1.6797,24.2,2.741237,24.5
-1.68,24.2,2.740392,24.5
-1.6797,24.2,2.739973,24.5
-1.6797,24.1,2.73953,24.5
-1.68,24.1,2.739167,24.5
-1.6794,24.1,2.738841,24.5
-1.6794,24.1,2.738277,24.5
-1.68,24.2,2.737938,24.5
-1.6794,24.1,2.737566,24.5
-1.6794,24.2,2.737073,24.5
-1.68,24.1,2.736699,24.5
-1.68,24.2,2.736196,24.5
-1.68,24.2,2.735719,24.5
-1.6794,24.1,2.735657,24.5
-1.68,24.1,2.734946,24.5
-1.6794,24.2,2.734597,24.5
-1.6803,24.1,2.733946,24.5
-1.6794,24.1,2.733558,24.5
-1.68,24.2,2.733117,24.5
-1.6794,24.2,2.732658,24.5
-1.68,24.1,2.731992,24.5
